t,altitude_m,apoapsis_m,speed_m_s,vertical_speed_m_s,mass_kg,throttle
23.440000000511645,6504.010922969086,24416.33558050217,576.5366485164224,576.5248027927652,20060.69140625,1.0
23.440000000511645,6504.010922969086,24416.33558050217,576.5366485164224,576.5248027927652,20060.69140625,1.0
23.440000000511645,6504.010922969086,24416.33558050217,576.5366485164224,576.5248027927652,20060.69140625,1.0
23.460000000512082,6515.554623897537,24469.75924714934,577.1801968853506,577.1683090369708,20054.375,1.0
23.460000000512082,6515.554623897537,24469.75924714934,577.1801968853506,577.1683090369708,20054.375,1.0
23.460000000512082,6515.554623897537,24469.75924714934,577.1801968853506,577.1683090369708,20054.375,1.0
23.460000000512082,6515.554623897537,24469.75924714934,577.1801968853506,577.1683090369708,20054.375,1.0
23.48000000051252,6527.111204676912,24523.28152370546,577.8242185370756,577.8122884886728,20048.060546875,1.0
23.48000000051252,6527.111204676912,24523.28152370546,577.8242185370756,577.8122884886728,20048.060546875,1.0
23.48000000051252,6527.111204676912,24523.28152370546,577.8242185370756,577.8122884886728,20048.060546875,1.0
23.48000000051252,6527.111204676912,24523.28152370546,577.8242185370756,577.8122884886728,20048.060546875,1.0
23.500000000512955,6538.680674322066,24576.90251778334,578.4687126891873,578.4567403644533,20041.744140625,1.0
23.500000000512955,6538.680674322066,24576.90251778334,578.4687126891873,578.4567403644533,20041.744140625,1.0
23.500000000512955,6538.680674322066,24576.90251778334,578.4687126891873,578.4567403644533,20041.744140625,1.0
23.52000000051339,6550.263042428414,24630.62237528176,579.1136791286651,579.1016644562937,20035.427734375,1.0
23.52000000051339,6550.263042428414,24630.62237528176,579.1136791286651,579.1016644562937,20035.427734375,1.0
23.52000000051339,6550.263042428414,24630.62237528176,579.1136791286651,579.1016644562937,20035.427734375,1.0
23.540000000513828,6561.858319225139,24684.441236854298,579.759117588535,579.7470604940944,20029.11328125,1.0
23.540000000513828,6561.858319225139,24684.441236854298,579.759117588535,579.7470604940944,20029.11328125,1.0
23.540000000513828,6561.858319225139,24684.441236854298,579.759117588535,579.7470604940944,20029.11328125,1.0
23.540000000513828,6561.858319225139,24684.441236854298,579.759117588535,579.7470604940944,20029.11328125,1.0
23.560000000514265,6573.466513410211,24738.359180252417,580.4050270470518,580.3929273919089,20022.796875,1.0
23.560000000514265,6573.466513410211,24738.359180252417,580.4050270470518,580.3929273919089,20022.796875,1.0
23.560000000514265,6573.466513410211,24738.359180252417,580.4050270470518,580.3929273919089,20022.796875,1.0
23.560000000514265,6573.466513410211,24738.359180252417,580.4050270470518,580.3929273919089,20022.796875,1.0
23.5800000005147,6585.087634064374,24792.37636748969,581.0514073392732,581.0392650459418,20016.482421875,1.0
23.5800000005147,6585.087634064374,24792.37636748969,581.0514073392732,581.0392650459418,20016.482421875,1.0
23.5800000005147,6585.087634064374,24792.37636748969,581.0514073392732,581.0392650459418,20016.482421875,1.0
23.5800000005147,6585.087634064374,24792.37636748969,581.0514073392732,581.0392650459418,20016.482421875,1.0
23.600000000515138,6596.721691918792,24846.492894106545,581.6982574777489,581.6860724699736,20010.166015625,1.0
23.600000000515138,6596.721691918792,24846.492894106545,581.6982574777489,581.6860724699736,20010.166015625,1.0
23.600000000515138,6596.721691918792,24846.492894106545,581.6982574777489,581.6860724699736,20010.166015625,1.0
23.600000000515138,6596.721691918792,24846.492894106545,581.6982574777489,581.6860724699736,20010.166015625,1.0
23.620000000515574,6608.368695066427,24900.708923836937,582.345577547951,582.3333497490852,20003.849609375,1.0
23.620000000515574,6608.368695066427,24900.708923836937,582.345577547951,582.3333497490852,20003.849609375,1.0
23.620000000515574,6608.368695066427,24900.708923836937,582.345577547951,582.3333497490852,20003.849609375,1.0
23.64000000051601,6620.028653277666,24955.02453460719,582.9933662847636,582.9810956198312,19997.53515625,1.0
23.64000000051601,6620.028653277666,24955.02453460719,582.9933662847636,582.9810956198312,19997.53515625,1.0
23.64000000051601,6620.028653277666,24955.02453460719,582.9933662847636,582.9810956198312,19997.53515625,1.0
23.64000000051601,6620.028653277666,24955.02453460719,582.9933662847636,582.9810956198312,19997.53515625,1.0
23.660000000516447,6631.701576361549,25009.43987313751,583.6416235196153,583.6293099094876,19991.21875,1.0
23.660000000516447,6631.701576361549,25009.43987313751,583.6416235196153,583.6293099094876,19991.21875,1.0
23.660000000516447,6631.701576361549,25009.43987313751,583.6416235196153,583.6293099094876,19991.21875,1.0
23.660000000516447,6631.701576361549,25009.43987313751,583.6416235196153,583.6293099094876,19991.21875,1.0
23.680000000516884,6643.387472784263,25063.955003044917,584.2903482013663,584.2779914527472,19984.90234375,1.0
23.680000000516884,6643.387472784263,25063.955003044917,584.2903482013663,584.2779914527472,19984.90234375,1.0
23.680000000516884,6643.387472784263,25063.955003044917,584.2903482013663,584.2779914527472,19984.90234375,1.0
23.680000000516884,6643.387472784263,25063.955003044917,584.2903482013663,584.2779914527472,19984.90234375,1.0
23.70000000051732,6655.086352812825,25118.570087697706,584.9395399694075,584.9271400048376,19978.587890625,1.0
23.70000000051732,6655.086352812825,25118.570087697706,584.9395399694075,584.9271400048376,19978.587890625,1.0
23.70000000051732,6655.086352812825,25118.570087697706,584.9395399694075,584.9271400048376,19978.587890625,1.0
23.720000000517757,6666.798225271748,25173.285235867486,585.5891980531135,585.5767547939123,19972.271484375,1.0
23.720000000517757,6666.798225271748,25173.285235867486,585.5891980531135,585.5767547939123,19972.271484375,1.0
23.720000000517757,6666.798225271748,25173.285235867486,585.5891980531135,585.5767547939123,19972.271484375,1.0
23.720000000517757,6666.798225271748,25173.285235867486,585.5891980531135,585.5767547939123,19972.271484375,1.0
23.740000000518194,6678.523099376704,25228.100559982588,586.2393217355408,586.2268351034529,19965.95703125,1.0
23.740000000518194,6678.523099376704,25228.100559982588,586.2393217355408,586.2268351034529,19965.95703125,1.0
23.740000000518194,6678.523099376704,25228.100559982588,586.2393217355408,586.2268351034529,19965.95703125,1.0
23.740000000518194,6678.523099376704,25228.100559982588,586.2393217355408,586.2268351034529,19965.95703125,1.0
23.76000000051863,6690.260984585155,25283.01617371873,586.8899103145261,586.8773802310127,19959.640625,1.0
23.76000000051863,6690.260984585155,25283.01617371873,586.8899103145261,586.8773802310127,19959.640625,1.0
23.76000000051863,6690.260984585155,25283.01617371873,586.8899103145261,586.8773802310127,19959.640625,1.0
23.76000000051863,6690.260984585155,25283.01617371873,586.8899103145261,586.8773802310127,19959.640625,1.0
23.780000000519067,6702.011890148162,25338.032189334044,587.5409630723528,587.5283894584853,19953.32421875,1.0
23.780000000519067,6702.011890148162,25338.032189334044,587.5409630723528,587.5283894584853,19953.32421875,1.0
23.780000000519067,6702.011890148162,25338.032189334044,587.5409630723528,587.5283894584853,19953.32421875,1.0
23.800000000519503,6713.77582572517,25393.148695299635,588.1924792590717,588.1798619435156,19947.009765625,1.0
23.800000000519503,6713.77582572517,25393.148695299635,588.1924792590717,588.1798619435156,19947.009765625,1.0
23.800000000519503,6713.77582572517,25393.148695299635,588.1924792590717,588.1798619435156,19947.009765625,1.0
23.800000000519503,6713.77582572517,25393.148695299635,588.1924792590717,588.1798619435156,19947.009765625,1.0
